"onceki_x","onceki_y","translation_x","translation_y"
168.741281406766,45.8611006505504,166.609251971744,47.9939364716974
168.734865684856,45.886424665355,166.585862026838,48.0312946868796
168.719363469272,45.9067484731642,166.561079629976,48.1364911757025
168.689792286203,45.9235250605608,166.555693472395,48.1269408303769
168.621921148561,45.9306450427597,166.533844071887,48.1497442973489
168.529299183299,45.9402777202859,166.471977122817,48.1757337566038
168.403619928711,45.9570548783146,166.393192454355,48.2305338580682
168.233487222588,45.9738323451636,166.234507277959,48.3086490823011
168.040231812544,45.9946002797981,166.00240107518,48.2185364762912
167.818444906667,46.0225623056408,165.672287591831,48.201442272738
167.558751750763,46.0553033726771,165.295675866845,48.3348364592631
167.279582996188,46.0888578402333,164.813586693392,48.2855057763405
166.976473766378,46.1224124177191,164.340305309984,48.3018652379065
166.648225219199,46.1607212415843,163.719426915405,48.3636839257044
166.302684411613,46.1998682962437,162.974776864431,48.6093397052055
165.933039289099,46.2390155008786,162.272815115354,48.5913991358928
165.538385496332,46.2876211810135,161.538916260294,48.5462389104296
165.131550676424,46.337952753039,160.816623635539,48.2000469736811
164.710154873554,46.3882844166526,159.871410618722,48.5172307008414
164.270101489058,46.4386163203649,158.955870320949,48.6414796602661
163.824020842185,46.4889482622012,158.306709934407,48.8654329399186
163.373053562549,46.5392801900342,157.535217844653,49.1602079271393
